x,y,z
1.6997354,-12.3002758,0.05139992
1.79973543,-12.3002758,0.05131363
1.89973545,-12.3002758,0.05117359
1.99973547,-12.3002758,0.05105448
2.0997355,-12.3002758,0.05095188
2.1997354,-12.3002758,0.05086067
2.29973531,-12.3002758,0.05078091
2.39973521,-12.3002758,0.05071267
2.49973512,-12.3002758,0.05058036
2.59973502,-12.3002758,0.0504184
2.69973493,-12.3002758,0.05023393
2.79973483,-12.3002758,0.05005453
2.89973474,-12.3002758,0.04988688
2.99973464,-12.3002758,0.04973109
3.09973454,-12.3002758,0.04958728
3.19973445,-12.3002758,0.04934407
3.29973435,-12.3002758,0.04909997
3.39973426,-12.3002758,0.04886365
3.49973416,-12.3002758,0.04861242
3.59973407,-12.3002758,0.04836859
3.69973397,-12.3002758,0.04815624
3.79973388,-12.3002758,0.04798614
3.89973378,-12.3002758,0.04782467
3.99973369,-12.3002758,0.0476719
4.09973383,-12.3002758,0.04757296
4.19973373,-12.3002758,0.04726338
4.29973364,-12.3002758,0.04697451
4.39973354,-12.3002758,0.0466954
4.49973345,-12.3002758,0.04642624
4.59973335,-12.3002758,0.04616721
4.69973326,-12.3002758,0.0458893
4.79973316,-12.3002758,0.04558963
4.89973307,-12.3002758,0.04529897
4.99973297,-12.3002758,0.04502305
5.09973288,-12.3002758,0.04483669
5.19973278,-12.3002758,0.04465822
5.29973269,-12.3002758,0.04440605
5.39973259,-12.3002758,0.04413527
5.49973249,-12.3002758,0.04387143
5.5997324,-12.3002758,0.04361584
5.6997323,-12.3002758,0.0433783
5.79973221,-12.3002758,0.04313526
5.89973211,-12.3002758,0.04278139
5.99973202,-12.3002758,0.04250546
6.09973192,-12.3002758,0.04225396
6.19973183,-12.3002758,0.04200932
6.29973173,-12.3002758,0.04177166
6.39973164,-12.3002758,0.0415411
6.49973154,-12.3002758,0.04129954
6.59973145,-12.3002758,0.04097374
6.69973135,-12.3002758,0.04065339
6.79973125,-12.3002758,0.04033859
6.89973116,-12.3002758,0.04002949
6.99973106,-12.3002758,0.03972623
7.09973097,-12.3002758,0.03942893
7.19973087,-12.3002758,0.03918767
7.29973078,-12.3002758,0.03893173
7.39973068,-12.3002758,0.03862287
7.49973059,-12.3002758,0.03831856
7.59973049,-12.3002758,0.03800431
7.6997304,-12.3002758,0.03769233
7.7997303,-12.3002758,0.03738595
7.89973021,-12.3002758,0.03708531
7.99973011,-12.3002758,0.03679056
8.09973049,-12.3002758,0.03648715
8.19973087,-12.3002758,0.03616788
8.29973125,-12.3002758,0.0358523
8.39973164,-12.3002758,0.03554051
8.49973202,-12.3002758,0.03528925
8.5997324,-12.3002758,0.03504766
8.69973278,-12.3002758,0.03481
8.79973316,-12.3002758,0.03457633
8.89973354,-12.3002758,0.03434675
8.99973392,-12.3002758,0.03405857
9.09973431,-12.3002758,0.0337715
9.19973469,-12.3002758,0.0334873
9.29973507,-12.3002758,0.03320605
9.39973545,-12.3002758,0.03292783
9.49973583,-12.3002758,0.03265271
9.59973621,-12.3002758,0.03238078
9.6997366,-12.3002758,0.03211211
9.79973698,-12.3002758,0.03184678
9.89973736,-12.3002758,0.03158489
9.99973774,-12.3002758,0.03132841
10.09973812,-12.3002758,0.03105525
10.1997385,-12.3002758,0.03078424
10.29973888,-12.3002758,0.03051541
10.39973927,-12.3002758,0.03024883
10.49973965,-12.3002758,0.02998457
10.59974003,-12.3002758,0.02972267
10.69974041,-12.3002758,0.02946321
10.79974079,-12.3002758,0.02920625
10.89974117,-12.3002758,0.02895186
10.99974155,-12.3002758,0.0287001
11.09974194,-12.3002758,0.02845996
11.19974232,-12.3002758,0.02823404
11.2997427,-12.3002758,0.02800977
11.39974308,-12.3002758,0.0277872
11.49974346,-12.3002758,0.02754957
11.59974384,-12.3002758,0.02729698
11.69974422,-12.3002758,0.02704639
11.79974461,-12.3002758,0.02679786
11.89974499,-12.3002758,0.02655145
11.99974537,-12.3002758,0.02630723
12.09974575,-12.3002758,0.02608345
12.19974613,-12.3002758,0.02587391
12.29974651,-12.3002758,0.02566564
12.39974689,-12.3002758,0.02545866
12.49974728,-12.3002758,0.02525299
12.59974766,-12.3002758,0.02504869
12.69974804,-12.3002758,0.02484576
12.79974842,-12.3002758,0.02464426
12.8997488,-12.3002758,0.02444422
12.99974918,-12.3002758,0.02421625
13.09974957,-12.3002758,0.02400407
13.19974995,-12.3002758,0.02380472
13.29975033,-12.3002758,0.02361032
13.39975071,-12.3002758,0.02341699
13.49975109,-12.3002758,0.02322476
13.59975147,-12.3002758,0.02303367
13.69975185,-12.3002758,0.02284372
13.79975224,-12.3002758,0.02265497
13.89975262,-12.3002758,0.02246744
13.999753,-12.3002758,0.02228115
14.09975338,-12.3002758,0.02208209
14.19975376,-12.3002758,0.02188296
14.29975414,-12.3002758,0.02168458
14.39975452,-12.3002758,0.02148064
14.49975491,-12.3002758,0.02125837
14.59975529,-12.3002758,0.02103695
14.69975567,-12.3002758,0.02081639
14.79975605,-12.3002758,0.02059673
14.89975643,-12.3002758,0.020378
14.99975681,-12.3002758,0.02018827
-14.90028572,-12.20027542,0.02049908
-14.80028534,-12.20027542,0.02065505
-14.70028496,-12.20027542,0.02081359
-14.60028458,-12.20027542,0.02098433
-14.50028419,-12.20027542,0.02115564
-14.40028381,-12.20027542,0.02132751
-14.30028343,-12.20027542,0.02150344
-14.20028305,-12.20027542,0.02169092
-14.10028267,-12.20027542,0.02187974
-14.00028229,-12.20027542,0.02206986
-13.90028191,-12.20027542,0.02226124
-13.80028152,-12.20027542,0.02245386
-13.70028114,-12.20027542,0.02264769
-13.60028076,-12.20027542,0.02284268
-13.50028038,-12.20027542,0.02303882
-13.40028,-12.20027542,0.02324748
-13.30027962,-12.20027542,0.0234877
-13.20027924,-12.20027542,0.02372471
-13.10027885,-12.20027542,0.02391857
-13.00027847,-12.20027542,0.02411376
-12.90027809,-12.20027542,0.02431025
-12.80027771,-12.20027542,0.02450799
-12.70027733,-12.20027542,0.02470698
-12.60027695,-12.20027542,0.02490717
-12.50027657,-12.20027542,0.02510853
-12.40027618,-12.20027542,0.02531105
-12.3002758,-12.20027542,0.02551468
-12.20027542,-12.20027542,0.02571941
-12.10027504,-12.20027542,0.02594856
-12.00027466,-12.20027542,0.02619651
-11.90027428,-12.20027542,0.0264465
-11.8002739,-12.20027542,0.02669849
-11.70027351,-12.20027542,0.02695241
-11.60027313,-12.20027542,0.02720821
-11.50027275,-12.20027542,0.02746584
-11.40027237,-12.20027542,0.02772524
-11.30027199,-12.20027542,0.02798637
-11.20027161,-12.20027542,0.02824917
-11.10027122,-12.20027542,0.02851606
-11.00027084,-12.20027542,0.02878779
-10.90027046,-12.20027542,0.0290623
-10.80027008,-12.20027542,0.02933953
-10.7002697,-12.20027542,0.02961939
-10.60026932,-12.20027542,0.0299018
-10.50026894,-12.20027542,0.03016311
-10.40026855,-12.20027542,0.03041566
-10.30026817,-12.20027542,0.03067025
-10.20026779,-12.20027542,0.03092683
-10.10026741,-12.20027542,0.03118534
-10.00026703,-12.20027542,0.03142433
-9.90026665,-12.20027542,0.0316634
-9.80026627,-12.20027542,0.03190545
-9.70026588,-12.20027542,0.03215043
-9.6002655,-12.20027542,0.03242917
-9.50026512,-12.20027542,0.0327284
-9.40026474,-12.20027542,0.03303025
-9.30026436,-12.20027542,0.03333463
-9.20026398,-12.20027542,0.03359529
-9.1002636,-12.20027542,0.03385035
-9.00026321,-12.20027542,0.03410925
-8.90026283,-12.20027542,0.03437192
-8.80026245,-12.20027542,0.03463826
-8.70026207,-12.20027542,0.03490818
-8.60026169,-12.20027542,0.03518657
-8.50026131,-12.20027542,0.03553241
-8.40026093,-12.20027542,0.03580609
-8.30026054,-12.20027542,0.03608491
-8.20026016,-12.20027542,0.03636877
-8.10025978,-12.20027542,0.03665755
-8.0002594,-12.20027542,0.03695112
-7.90025949,-12.20027542,0.03724938
-7.80025959,-12.20027542,0.03755222
-7.70025969,-12.20027542,0.03786038
-7.60025978,-12.20027542,0.03815207
-7.50025988,-12.20027542,0.03844135
-7.40025997,-12.20027542,0.03873621
-7.30026007,-12.20027542,0.03903652
-7.20026016,-12.20027542,0.03934215
-7.10026026,-12.20027542,0.03965298
-7.00026035,-12.20027542,0.03996889
-6.90026045,-12.20027542,0.04028976
-6.80026054,-12.20027542,0.04058862
-6.70026064,-12.20027542,0.04083277
-6.60026073,-12.20027542,0.04113893
-6.50026083,-12.20027542,0.0414573
-6.40026093,-12.20027542,0.04178215
-6.30026102,-12.20027542,0.04211333
-6.20026112,-12.20027542,0.0424507
-6.10026121,-12.20027542,0.0427941
-6.00026131,-12.20027542,0.04308451
-5.9002614,-12.20027542,0.04330222
-5.8002615,-12.20027542,0.04352598
-5.70026159,-12.20027542,0.04379461
-5.60026169,-12.20027542,0.04411045
-5.50026178,-12.20027542,0.0444342
-5.40026188,-12.20027542,0.04476568
-5.30026197,-12.20027542,0.04509714
-5.20026207,-12.20027542,0.04532955
-5.10026217,-12.20027542,0.04557126
-5.00026226,-12.20027542,0.04582211
-4.90026236,-12.20027542,0.04608051
-4.80026245,-12.20027542,0.04624752
-4.70026255,-12.20027542,0.04642379
-4.60026264,-12.20027542,0.04662801
-4.50026274,-12.20027542,0.04688266
-4.40026283,-12.20027542,0.04714808
-4.30026293,-12.20027542,0.04742409
-4.20026302,-12.20027542,0.04766293
-4.10026312,-12.20027542,0.04787378
-4.00026321,-12.20027542,0.04810368
-3.90026331,-12.20027542,0.04835112
-3.8002634,-12.20027542,0.04860877
-3.7002635,-12.20027542,0.04883555
-3.6002636,-12.20027542,0.04901108
-3.50026369,-12.20027542,0.04919859
-3.40026379,-12.20027542,0.04939793
-3.30026388,-12.20027542,0.04960897
-3.20026398,-12.20027542,0.04982937
-3.10026407,-12.20027542,0.05002854
-3.00026417,-12.20027542,0.05023105
-2.90026426,-12.20027542,0.05040691
-2.80026436,-12.20027542,0.05055262
-2.70026445,-12.20027542,0.05069518
-2.60026455,-12.20027542,0.05084898
-2.50026464,-12.20027542,0.05101392
-2.40026474,-12.20027542,0.05118989
-2.30026484,-12.20027542,0.05137678
-2.20026493,-12.20027542,0.05143871
-2.10026503,-12.20027542,0.05152296
-2.00026512,-12.20027542,0.05163617
-1.9002651,-12.20027542,0.05176669
-1.80026507,-12.20027542,0.05191351
-1.70026505,-12.20027542,0.05207246
-1.60026503,-12.20027542,0.05224342
-1.500265,-12.20027542,0.05241456
-1.40026498,-12.20027542,0.05241533
-1.30026495,-12.20027542,0.05242885
-1.20026493,-12.20027542,0.0524551
-1.10026491,-12.20027542,0.05249407
-1.00026488,-12.20027542,0.05254572
-0.90026486,-12.20027542,0.05263216
-0.80026484,-12.20027542,0.05267777
-0.70026481,-12.20027542,0.05275887
-0.60026479,-12.20027542,0.05285285
-0.50026476,-12.20027542,0.05295945
-0.40026477,-12.20027542,0.05307858
-0.30026478,-12.20027542,0.05321018
-0.20026478,-12.20027542,0.05321217
-0.10026478,-12.20027542,0.05317877
-0.00026478,-12.20027542,0.05315777
0.09973522,-12.20027542,0.05314917
0.19973522,-12.20027542,0.05315682
0.29973522,-12.20027542,0.05306724
0.39973521,-12.20027542,0.05298064
0.49973521,-12.20027542,0.05290601
0.5997352,-12.20027542,0.0528434
0.69973522,-12.20027542,0.05278488
0.79973525,-12.20027542,0.0526748
0.89973527,-12.20027542,0.0525763
0.9997353,-12.20027542,0.05248944
1.09973526,-12.20027542,0.05243931
1.19973528,-12.20027542,0.05241669
1.29973531,-12.20027542,0.05236911
1.39973533,-12.20027542,0.05233329
1.49973536,-12.20027542,0.05230924
1.59973538,-12.20027542,0.05229699
1.6997354,-12.20027542,0.05227228
1.79973543,-12.20027542,0.05212047
1.89973545,-12.20027542,0.0519824
1.99973547,-12.20027542,0.05185567
2.0997355,-12.20027542,0.05174014
2.1997354,-12.20027542,0.05163588
2.29973531,-12.20027542,0.05154296
2.39973521,-12.20027542,0.05146143
2.49973512,-12.20027542,0.05131397
2.59973502,-12.20027542,0.05111412
2.69973493,-12.20027542,0.05092561
2.79973483,-12.20027542,0.05074858
2.89973474,-12.20027542,0.05058315
2.99973464,-12.20027542,0.05042943
3.09973454,-12.20027542,0.05028214
3.19973445,-12.20027542,0.05002727
3.29973435,-12.20027542,0.04978483
3.39973426,-12.20027542,0.049555
3.49973416,-12.20027542,0.04932505
3.59973407,-12.20027542,0.04908403
3.69973397,-12.20027542,0.04888764
3.79973388,-12.20027542,0.04872043
3.89973378,-12.20027542,0.04856174
3.99973369,-12.20027542,0.04840795
4.09973383,-12.20027542,0.04823953
4.19973373,-12.20027542,0.04791591
4.29973364,-12.20027542,0.04763103
4.39973354,-12.20027542,0.04735584
4.49973345,-12.20027542,0.0470905
4.59973335,-12.20027542,0.04683518
4.69973326,-12.20027542,0.04655525
4.79973316,-12.20027542,0.04625874
4.89973307,-12.20027542,0.04597116
4.99973297,-12.20027542,0.04569268
5.09973288,-12.20027542,0.04542346
5.19973278,-12.20027542,0.0452396
5.29973269,-12.20027542,0.04497499
5.39973259,-12.20027542,0.04471054
5.49973249,-12.20027542,0.04446068
5.5997324,-12.20027542,0.0442193
5.6997323,-12.20027542,0.04398653
5.79973221,-12.20027542,0.04371971
5.89973211,-12.20027542,0.04336966
5.99973202,-12.20027542,0.0430265
6.09973192,-12.20027542,0.04275186
6.19973183,-12.20027542,0.04251103
6.29973173,-12.20027542,0.04227715
6.39973164,-12.20027542,0.04205032
6.49973154,-12.20027542,0.04180686
6.59973145,-12.20027542,0.04148412
6.69973135,-12.20027542,0.0411668
6.79973125,-12.20027542,0.04085503
6.89973116,-12.20027542,0.04054892
6.99973106,-12.20027542,0.04024862
7.09973097,-12.20027542,0.03995425
7.19973087,-12.20027542,0.03966594
7.29973078,-12.20027542,0.03937614
7.39973068,-12.20027542,0.03905201
7.49973059,-12.20027542,0.03873308
7.59973049,-12.20027542,0.0384195
7.6997304,-12.20027542,0.03811139
7.7997303,-12.20027542,0.03780889
7.89973021,-12.20027542,0.03751213
7.99973011,-12.20027542,0.03722126
8.09973049,-12.20027542,0.03692061
8.19973087,-12.20027542,0.03660427
8.29973125,-12.20027542,0.03629163
8.39973164,-12.20027542,0.03598279
8.49973202,-12.20027542,0.03567784
8.5997324,-12.20027542,0.03540222
8.69973278,-12.20027542,0.03516756
8.79973316,-12.20027542,0.0349369
8.89973354,-12.20027542,0.03470448
8.99973392,-12.20027542,0.03441697
9.09973431,-12.20027542,0.03413227
9.19973469,-12.20027542,0.03385046
9.29973507,-12.20027542,0.03357161
9.39973545,-12.20027542,0.03329579
9.49973583,-12.20027542,0.03302308
9.59973621,-12.20027542,0.03275356
9.6997366,-12.20027542,0.03247723
9.79973698,-12.20027542,0.03220378
9.89973736,-12.20027542,0.0319343
9.99973774,-12.20027542,0.03159036
10.09973812,-12.20027542,0.03130811
10.1997385,-12.20027542,0.03102773
10.29973888,-12.20027542,0.03074926
10.39973927,-12.20027542,0.03047813
10.49973965,-12.20027542,0.03021597
10.59974003,-12.20027542,0.0299562
10.69974041,-12.20027542,0.02969889
10.79974079,-12.20027542,0.02944409
10.89974117,-12.20027542,0.02919187
10.99974155,-12.20027542,0.0289423
11.09974194,-12.20027542,0.02870047
11.19974232,-12.20027542,0.02847634
11.2997427,-12.20027542,0.02825388
11.39974308,-12.20027542,0.02800713
11.49974346,-12.20027542,0.02775462
11.59974384,-12.20027542,0.02750408
11.69974422,-12.20027542,0.02725557
11.79974461,-12.20027542,0.02700915
11.89974499,-12.20027542,0.02676486
11.99974537,-12.20027542,0.02652278
12.09974575,-12.20027542,0.02629711
12.19974613,-12.20027542,0.02608924
12.29974651,-12.20027542,0.02588264
12.39974689,-12.20027542,0.02567735
12.49974728,-12.20027542,0.02547339
12.59974766,-12.20027542,0.0252708
12.69974804,-12.20027542,0.02506961
12.79974842,-12.20027542,0.02486986
12.8997488,-12.20027542,0.02462562
12.99974918,-12.20027542,0.02437822
13.09974957,-12.20027542,0.02416202
13.19974995,-12.20027542,0.0239584
13.29975033,-12.20027542,0.02375565
13.39975071,-12.20027542,0.02355378
13.49975109,-12.20027542,0.02336233
13.59975147,-12.20027542,0.02317254
13.69975185,-12.20027542,0.02298393
13.79975224,-12.20027542,0.02279652
13.89975262,-12.20027542,0.02261035
13.999753,-12.20027542,0.02242543
14.09975338,-12.20027542,0.02223
14.19975376,-12.20027542,0.02203196
14.29975414,-12.20027542,0.0218312
14.39975452,-12.20027542,0.02160927
14.49975491,-12.20027542,0.02138816
14.59975529,-12.20027542,0.02116792
14.69975567,-12.20027542,0.02094857
14.79975605,-12.20027542,0.02073014
14.89975643,-12.20027542,0.02051265
14.99975681,-12.20027542,0.02031673
-14.90028572,-12.10027504,0.02063679
-14.80028534,-12.10027504,0.02079168
-14.70028496,-12.10027504,0.02096042
-14.60028458,-12.10027504,0.02113017
-14.50028419,-12.10027504,0.02130049
-14.40028381,-12.10027504,0.02147139
-14.30028343,-12.10027504,0.02164314
-14.20028305,-12.10027504,0.02182898
-14.10028267,-12.10027504,0.02201618
-14.00028229,-12.10027504,0.0222047
-13.90028191,-12.10027504,0.0223945
-13.80028152,-12.10027504,0.02258556
-13.70028114,-12.10027504,0.02277784
-13.60028076,-12.10027504,0.02297131
-13.50028038,-12.10027504,0.02317872
-13.40028,-12.10027504,0.02341654
-13.30027962,-12.10027504,0.02365533
-13.20027924,-12.10027504,0.02389505
-13.10027885,-12.10027504,0.02409303
-13.00027847,-12.10027504,0.02428645
-12.90027809,-12.10027504,0.02448119
-12.80027771,-12.10027504,0.02467722
-12.70027733,-12.10027504,0.0248745
-12.60027695,-12.10027504,0.02507301
-12.50027657,-12.10027504,0.02527271
-12.40027618,-12.10027504,0.02547357
-12.3002758,-12.10027504,0.02567558
-12.20027542,-12.10027504,0.02591953
-12.10027504,-12.10027504,0.0261923
-12.00027466,-12.10027504,0.02646707
-11.90027428,-12.10027504,0.0267149
-11.8002739,-12.10027504,0.02696474
-11.70027351,-12.10027504,0.02721654
-11.60027313,-12.10027504,0.02747023
-11.50027275,-12.10027504,0.02772578
-11.40027237,-12.10027504,0.02798312
-11.30027199,-12.10027504,0.02824221
-11.20027161,-12.10027504,0.028503
-11.10027122,-12.10027504,0.02876794
-11.00027084,-12.10027504,0.02903709
-10.90027046,-12.10027504,0.02930905
-10.80027008,-12.10027504,0.02958375
-10.7002697,-12.10027504,0.0298611
-10.60026932,-12.10027504,0.03014104
-10.50026894,-12.10027504,0.03042349
-10.40026855,-12.10027504,0.03070403
-10.30026817,-12.10027504,0.03095663
-10.20026779,-12.10027504,0.03121123
-10.10026741,-12.10027504,0.03146657
-10.00026703,-12.10027504,0.03170019
-9.90026665,-12.10027504,0.03193688
-9.80026627,-12.10027504,0.0321925
-9.70026588,-12.10027504,0.03248389
-9.6002655,-12.10027504,0.03277805
-9.50026512,-12.10027504,0.03307492
-9.40026474,-12.10027504,0.03337441
-9.30026436,-12.10027504,0.03367645
-9.20026398,-12.10027504,0.03394783
-9.1002636,-12.10027504,0.03419972
-9.00026321,-12.10027504,0.03445547
-8.90026283,-12.10027504,0.03471499
-8.80026245,-12.10027504,0.03497819
-8.70026207,-12.10027504,0.03525637
-8.60026169,-12.10027504,0.03559589
-8.50026131,-12.10027504,0.03593922
-8.40026093,-12.10027504,0.0362366
-8.30026054,-12.10027504,0.0365115
-8.20026016,-12.10027504,0.03679143
-8.10025978,-12.10027504,0.03707629
-8.0002594,-12.10027504,0.03736595
-7.90025949,-12.10027504,0.0376603
-7.80025959,-12.10027504,0.03795925
-7.70025969,-12.10027504,0.03827248
-7.60025978,-12.10027504,0.03864437
-7.50025988,-12.10027504,0.038929
-7.40025997,-12.10027504,0.0392196
-7.30026007,-12.10027504,0.03951604
-7.20026016,-12.10027504,0.03981819
-7.10026026,-12.10027504,0.04012592
-7.00026035,-12.10027504,0.0404391
-6.90026045,-12.10027504,0.04075761
-6.80026054,-12.10027504,0.04107761
-6.70026064,-12.10027504,0.04137931
-6.60026073,-12.10027504,0.04168775
-6.50026083,-12.10027504,0.04200279
-6.40026093,-12.10027504,0.04232427
-6.30026102,-12.10027504,0.04265206
-6.20026112,-12.10027504,0.04298602
-6.10026121,-12.10027504,0.04332598
-6.00026131,-12.10027504,0.04362573
-5.9002614,-12.10027504,0.04383983
-5.8002615,-12.10027504,0.04410605
-5.70026159,-12.10027504,0.04441081
-5.60026169,-12.10027504,0.04472359
-5.50026178,-12.10027504,0.04504421
-5.40026188,-12.10027504,0.04537251
-5.30026197,-12.10027504,0.04568845
-5.20026207,-12.10027504,0.04591725
-5.10026217,-12.10027504,0.04615526
-5.00026226,-12.10027504,0.04640235
-4.90026236,-12.10027504,0.04665835
-4.80026245,-12.10027504,0.04690206
-4.70026255,-12.10027504,0.04707399
-4.60026264,-12.10027504,0.04729885
-4.50026274,-12.10027504,0.04754895
-4.40026283,-12.10027504,0.04780972
-4.30026293,-12.10027504,0.04808098
-4.20026302,-12.10027504,0.04836256
-4.10026312,-12.10027504,0.04858363
-4.00026321,-12.10027504,0.04881769
-3.90026331,-12.10027504,0.04906199
-3.8002634,-12.10027504,0.04931639
-3.7002635,-12.10027504,0.04953675
-3.6002636,-12.10027504,0.04970846
-3.50026369,-12.10027504,0.049892
-3.40026379,-12.10027504,0.05008725
-3.30026388,-12.10027504,0.05029406
-3.20026398,-12.10027504,0.0505123
-3.10026407,-12.10027504,0.05074182
-3.00026417,-12.10027504,0.05097001
-2.90026426,-12.10027504,0.05109561
-2.80026436,-12.10027504,0.05122602
